,Match ID,Date,Venue,Bat First,Bat Second,Winner,Target Score,Chased,Defended
588,1133819,2018-03-10,R.Premadasa Stadium,Sri Lanka,Bangladesh,Bangladesh,215,Yes,No
589,1133820,2018-03-12,R.Premadasa Stadium,Sri Lanka,India,India,153,Yes,No
590,1133821,2018-03-14,R.Premadasa Stadium,India,Bangladesh,India,177,No,Yes
591,1133822,2018-03-16,R.Premadasa Stadium,Sri Lanka,Bangladesh,Bangladesh,160,Yes,No
592,1133823,2018-03-18,R.Premadasa Stadium,Bangladesh,India,India,167,Yes,No
593,1134031,2018-02-05,Sharjah Cricket Stadium,Zimbabwe,Afghanistan,Afghanistan,121,Yes,No
594,1134032,2018-02-06,Sharjah Cricket Stadium,Afghanistan,Zimbabwe,Afghanistan,159,No,Yes
595,1140069,2018-04-01,National Stadium,Pakistan,West Indies,Pakistan,204,No,Yes
596,1140070,2018-04-02,National Stadium,Pakistan,West Indies,Pakistan,206,No,Yes
597,1140071,2018-04-03,National Stadium,West Indies,Pakistan,Pakistan,154,Yes,No
598,1140384,2018-10-27,R.Premadasa Stadium,England,Sri Lanka,England,188,No,Yes
599,1140992,2018-06-27,The Village,India,Ireland,India,209,No,Yes
600,1140993,2018-06-29,The Village,India,Ireland,India,214,No,Yes
601,1141232,2018-05-31,Lord's,West Indies,ICC World XI,West Indies,200,No,Yes
602,1142501,2018-06-12,Hazelaarweg,Netherlands,Ireland,Netherlands,145,No,Yes
603,1142502,2018-06-13,Hazelaarweg,Ireland,Netherlands,Netherlands,159,Yes,No
604,1142503,2018-06-16,Sportpark Het Schootsveld,Ireland,Scotland,Ireland,206,No,Yes
605,1142505,2018-06-19,VRA Ground,Netherlands,Scotland,Scotland,161,Yes,No
606,1142506,2018-06-20,VRA Ground,Scotland,Netherlands,Scotland,222,No,Yes
607,1142589,2018-08-14,R.Premadasa Stadium,South Africa,Sri Lanka,Sri Lanka,99,Yes,No
608,1142913,2018-07-01,Harare Sports Club,Pakistan,Zimbabwe,Pakistan,183,No,Yes
609,1142914,2018-07-02,Harare Sports Club,Pakistan,Australia,Australia,117,Yes,No
610,1142915,2018-07-03,Harare Sports Club,Australia,Zimbabwe,Australia,230,No,Yes
611,1142916,2018-07-04,Harare Sports Club,Zimbabwe,Pakistan,Pakistan,163,Yes,No
612,1142917,2018-07-05,Harare Sports Club,Pakistan,Australia,Pakistan,195,No,Yes
613,1142918,2018-07-06,Harare Sports Club,Zimbabwe,Australia,Australia,152,Yes,No
614,1142919,2018-07-08,Harare Sports Club,Australia,Pakistan,Pakistan,184,Yes,No
615,1144149,2018-10-09,Buffalo Park,South Africa,Zimbabwe,South Africa,161,No,Yes
616,1144150,2018-10-12,Senwes Park,Zimbabwe,South Africa,South Africa,133,Yes,No
617,1144161,2019-02-01,Newlands,South Africa,Pakistan,South Africa,193,No,Yes
618,1144162,2019-02-03,The Wanderers Stadium,South Africa,Pakistan,South Africa,189,No,Yes
619,1144163,2019-02-06,SuperSport Park,Pakistan,South Africa,Pakistan,169,No,Yes
620,1144173,2019-03-22,SuperSport Park,South Africa,Sri Lanka,South Africa,181,No,Yes
621,1144174,2019-03-24,The Wanderers Stadium,South Africa,Sri Lanka,South Africa,183,No,Yes
622,1144989,2018-11-17,Carrara Oval,South Africa,Australia,South Africa,109,No,Yes
623,1144990,2018-11-21,Brisbane Cricket Ground,Australia,India,Australia,174,No,Yes
624,1144992,2018-11-25,Sydney Cricket Ground,Australia,India,India,165,Yes,No
625,1145982,2018-06-03,Rajiv Gandhi International Cricket Stadium,Afghanistan,Bangladesh,Afghanistan,168,No,Yes
626,1145983,2018-06-05,Rajiv Gandhi International Cricket Stadium,Bangladesh,Afghanistan,Afghanistan,135,Yes,No
627,1145984,2018-06-07,Rajiv Gandhi International Cricket Stadium,Afghanistan,Bangladesh,Afghanistan,146,No,Yes
628,1146723,2018-07-31,Warner Park,Bangladesh,West Indies,West Indies,91,Yes,No
629,1146724,2018-08-04,Central Broward Regional Park Stadium Turf Ground,Bangladesh,West Indies,Bangladesh,172,No,Yes
630,1146725,2018-08-05,Central Broward Regional Park Stadium Turf Ground,Bangladesh,West Indies,Bangladesh,155,No,Yes
631,1150143,2018-08-20,Bready Cricket Club,Afghanistan,Ireland,Afghanistan,161,No,Yes
632,1150144,2018-08-22,Bready Cricket Club,Afghanistan,Ireland,Afghanistan,161,No,Yes
633,1152840,2019-05-05,Sophia Gardens,Pakistan,England,England,174,Yes,No
634,1153317,2018-12-17,Sylhet International Cricket Stadium,Bangladesh,West Indies,West Indies,130,Yes,No
635,1153318,2018-12-20,Shere Bangla National Stadium,Bangladesh,West Indies,Bangladesh,212,No,Yes
636,1153319,2018-12-22,Shere Bangla National Stadium,West Indies,Bangladesh,West Indies,191,No,Yes
637,1153696,2019-02-06,Westpac Stadium,New Zealand,India,New Zealand,220,No,Yes
638,1153697,2019-02-08,Eden Park,New Zealand,India,India,159,Yes,No
639,1153698,2019-02-10,Seddon Park,New Zealand,India,New Zealand,213,No,Yes
640,1153843,2019-01-11,Eden Park,New Zealand,Sri Lanka,New Zealand,180,No,Yes
641,1157372,2018-10-24,Sheikh Zayed Stadium,Pakistan,Australia,Pakistan,156,No,Yes
642,1157373,2018-10-26,Dubai International Cricket Stadium,Pakistan,Australia,Pakistan,148,No,Yes
643,1157374,2018-10-28,Dubai International Cricket Stadium,Pakistan,Australia,Pakistan,151,No,Yes
644,1157375,2018-10-31,Sheikh Zayed Stadium,Pakistan,New Zealand,Pakistan,149,No,Yes
645,1157376,2018-11-02,Dubai International Cricket Stadium,New Zealand,Pakistan,Pakistan,154,Yes,No
646,1157377,2018-11-04,Dubai International Cricket Stadium,Pakistan,New Zealand,Pakistan,167,No,Yes
647,1157759,2018-11-04,Eden Gardens,West Indies,India,India,110,Yes,No
648,1157760,2018-11-06,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,West Indies,India,196,No,Yes
649,1157761,2018-11-11,MA Chidambaram Stadium,West Indies,India,India,182,Yes,No
650,1158071,2019-03-05,Darren Sammy National Cricket Stadium,West Indies,England,England,161,Yes,No
651,1158072,2019-03-08,Warner Park,England,West Indies,England,183,No,Yes
652,1158073,2019-03-10,Warner Park,West Indies,England,England,72,Yes,No
653,1162727,2018-10-22,Tolerance Oval,United Arab Emirates,Australia,Australia,118,Yes,No
654,1168112,2019-02-21,Rajiv Gandhi International Cricket Stadium,Ireland,Afghanistan,Afghanistan,133,Yes,No
655,1168113,2019-02-23,Rajiv Gandhi International Cricket Stadium,Afghanistan,Ireland,Afghanistan,279,No,Yes
656,1168114,2019-02-24,Rajiv Gandhi International Cricket Stadium,Afghanistan,Ireland,Afghanistan,211,No,Yes
657,1168247,2019-02-24,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,Australia,Australia,127,Yes,No
658,1168248,2019-02-27,M.Chinnaswamy Stadium,India,Australia,Australia,191,Yes,No
659,1168521,2019-07-12,Bready Cricket Club,Zimbabwe,Ireland,Ireland,134,Yes,No
660,1170457,2019-01-31,ICC Academy,United Arab Emirates,Nepal,United Arab Emirates,154,No,Yes
661,1170458,2019-02-01,ICC Academy,United Arab Emirates,Nepal,Nepal,108,Yes,No
662,1170459,2019-02-03,ICC Academy,Nepal,United Arab Emirates,Nepal,105,No,Yes
663,1172505,2019-02-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,Netherlands,Netherlands,154,Yes,No
664,1172506,2019-02-13,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Oman,Ireland,160,No,Yes
665,1172507,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Netherlands,Netherlands,167,Yes,No
666,1172508,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Scotland,Scotland,181,Yes,No
667,1172509,2019-02-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,Ireland,Ireland,183,Yes,No
668,1172510,2019-02-17,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Scotland,Scotland,112,Yes,No
669,1176792,2019-03-22,Amini Park,Papua New Guinea,Philippines,Papua New Guinea,217,No,Yes
670,1176793,2019-03-22,Amini Park,Vanuatu,Papua New Guinea,Papua New Guinea,125,Yes,No
671,1176794,2019-03-23,Amini Park,Vanuatu,Philippines,Vanuatu,157,No,Yes
672,1176796,2019-03-24,Amini Park,Philippines,Vanuatu,Philippines,47,No,Yes
673,1176797,2019-03-24,Amini Park,Vanuatu,Papua New Guinea,Papua New Guinea,57,Yes,No
674,1177485,2019-03-16,ICC Academy,United Arab Emirates,United States of America,United Arab Emirates,183,No,Yes
675,1178996,2019-05-25,Sportpark Maarschalkerweerd,Germany,Italy,Italy,131,Yes,No
676,1183524,2019-10-27,Adelaide Oval,Australia,Sri Lanka,Australia,234,No,Yes
677,1183525,2019-10-30,Brisbane Cricket Ground,Sri Lanka,Australia,Australia,118,Yes,No
678,1183526,2019-11-01,Melbourne Cricket Ground,Sri Lanka,Australia,Australia,143,Yes,No
679,1183528,2019-11-05,Manuka Oval,Pakistan,Australia,Australia,151,Yes,No
680,1183529,2019-11-08,Perth Stadium,Pakistan,Australia,Australia,107,Yes,No
681,1184258,2019-05-20,Kyambogo Cricket Oval,Ghana,Namibia,Namibia,92,Yes,No
682,1184260,2019-05-20,Lugogo Cricket Oval,Uganda,Botswana,Uganda,143,No,Yes
683,1184261,2019-05-21,Kyambogo Cricket Oval,Kenya,Ghana,Kenya,142,No,Yes
684,1184262,2019-05-21,Kyambogo Cricket Oval,Namibia,Uganda,Namibia,168,No,Yes
685,1184263,2019-05-21,Lugogo Cricket Oval,Nigeria,Botswana,Nigeria,120,No,Yes
686,1184266,2019-05-23,Kyambogo Cricket Oval,Ghana,Uganda,Uganda,114,Yes,No
687,1184900,2019-05-22,Kyambogo Cricket Oval,Nigeria,Ghana,Nigeria,136,No,Yes
688,1184901,2019-05-22,Kyambogo Cricket Oval,Botswana,Namibia,Namibia,47,Yes,No
689,1184902,2019-05-22,Lugogo Cricket Oval,Kenya,Uganda,Kenya,146,No,Yes
690,1185181,2019-06-15,King George V Sports Ground,Guernsey,Germany,Germany,118,Yes,No
691,1185182,2019-06-17,King George V Sports Ground,Denmark,Norway,Denmark,142,No,Yes
692,1185184,2019-06-16,King George V Sports Ground,Jersey,Denmark,Jersey,132,No,Yes
693,1185185,2019-06-16,College Field,Italy,Guernsey,Italy,122,No,Yes
694,1185186,2019-06-16,King George V Sports Ground,Jersey,Norway,Jersey,161,No,Yes
695,1185188,2019-06-20,College Field,Norway,Germany,Germany,100,Yes,No
696,1185190,2019-06-20,College Field,Jersey,Germany,Germany,135,Yes,No
697,1185191,2019-06-19,King George V Sports Ground,Norway,Guernsey,Guernsey,96,Yes,No
698,1185192,2019-06-19,College Field,Jersey,Italy,Jersey,150,No,Yes
699,1185193,2019-06-19,King George V Sports Ground,Denmark,Germany,Germany,110,Yes,No
700,1185313,2020-02-12,Buffalo Park,South Africa,England,South Africa,178,No,Yes
701,1185314,2020-02-14,Kingsmead,England,South Africa,England,205,No,Yes
702,1185315,2020-02-16,SuperSport Park,South Africa,England,England,223,Yes,No
703,1185316,2020-02-21,The Wanderers Stadium,Australia,South Africa,Australia,197,No,Yes
704,1185317,2020-02-23,St George's Park,South Africa,Australia,South Africa,159,No,Yes
705,1185318,2020-02-26,Newlands,Australia,South Africa,Australia,194,No,Yes
706,1186488,2019-06-24,Kinrara Academy Oval,Thailand,Malaysia,Malaysia,114,Yes,No
707,1186490,2019-06-26,Kinrara Academy Oval,Thailand,Maldives,Maldives,131,Yes,No
708,1186491,2019-06-27,Kinrara Academy Oval,Thailand,Malaysia,Malaysia,128,Yes,No
709,1186493,2019-06-29,Kinrara Academy Oval,Maldives,Thailand,Thailand,154,Yes,No
710,1187005,2019-09-18,Punjab Cricket Association IS Bindra Stadium,South Africa,India,India,150,Yes,No
711,1187006,2019-09-22,M.Chinnaswamy Stadium,India,South Africa,South Africa,135,Yes,No
712,1187013,2019-11-03,Arun Jaitley Stadium,India,Bangladesh,Bangladesh,149,Yes,No
713,1187014,2019-11-07,Saurashtra Cricket Association Stadium,Bangladesh,India,India,154,Yes,No
714,1187015,2019-11-10,Vidarbha Cricket Association Stadium,India,Bangladesh,India,175,No,Yes
715,1187018,2019-12-06,Rajiv Gandhi International Stadium,West Indies,India,India,208,Yes,No
716,1187019,2019-12-08,Greenfield International Stadium,India,West Indies,West Indies,171,Yes,No
717,1187020,2019-12-11,Wankhede Stadium,India,West Indies,India,241,No,Yes
718,1187665,2019-11-01,Hagley Oval,New Zealand,England,England,154,Yes,No
719,1187666,2019-11-03,Westpac Stadium,New Zealand,England,New Zealand,177,No,Yes
720,1187667,2019-11-05,Saxton Oval,New Zealand,England,New Zealand,181,No,Yes
721,1187668,2019-11-08,McLean Park,England,New Zealand,England,242,No,Yes
722,1187677,2020-01-24,Eden Park,New Zealand,India,India,204,Yes,No
723,1187678,2020-01-26,Eden Park,New Zealand,India,India,133,Yes,No
724,1187681,2020-02-02,Bay Oval,India,New Zealand,India,164,No,Yes
725,1188379,2019-06-23,Hazelaarweg,Netherlands,Zimbabwe,Netherlands,200,No,Yes
726,1188621,2019-08-03,Central Broward Regional Park Stadium Turf Ground,West Indies,India,India,96,Yes,No
727,1188622,2019-08-04,Central Broward Regional Park Stadium Turf Ground,India,West Indies,India,121,No,Yes
728,1188623,2019-08-06,Providence Stadium,West Indies,India,India,147,Yes,No
729,1189743,2019-06-20,King George V Sports Ground,Guernsey,Denmark,Guernsey,119,No,Yes
730,1189744,2019-06-20,King George V Sports Ground,Denmark,Italy,Denmark,159,No,Yes
731,1190767,2019-07-22,Indian Association Ground,Singapore,Qatar,Singapore,187,No,Yes
732,1190768,2019-07-22,Indian Association Ground,Malaysia,Kuwait,Malaysia,163,No,Yes
733,1190769,2019-07-23,Indian Association Ground,Nepal,Qatar,Qatar,123,Yes,No
734,1190771,2019-07-24,Indian Association Ground,Malaysia,Nepal,Nepal,84,Yes,No
735,1190772,2019-07-26,Indian Association Ground,Kuwait,Qatar,Kuwait,198,No,Yes
736,1190773,2019-07-26,Indian Association Ground,Malaysia,Singapore,Singapore,93,Yes,No
737,1190774,2019-07-27,Indian Association Ground,Kuwait,Nepal,Nepal,142,Yes,No
738,1190775,2019-07-27,Indian Association Ground,Malaysia,Qatar,Qatar,145,Yes,No
739,1190776,2019-07-28,Indian Association Ground,Singapore,Nepal,Singapore,192,No,Yes
740,1191006,2019-08-05,VRA Ground,Netherlands,United Arab Emirates,United Arab Emirates,137,Yes,No
741,1191008,2019-08-08,Sportpark Westvliet,Netherlands,United Arab Emirates,United Arab Emirates,151,Yes,No
742,1192223,2019-07-13,Kinrara Academy Oval,Malaysia,Nepal,Nepal,129,Yes,No
743,1192224,2019-07-14,Kinrara Academy Oval,Nepal,Malaysia,Nepal,174,No,Yes
744,1192875,2019-09-01,Pallekele International Cricket Stadium,Sri Lanka,New Zealand,New Zealand,175,Yes,No
745,1192876,2019-09-03,Pallekele International Cricket Stadium,Sri Lanka,New Zealand,New Zealand,162,Yes,No
746,1192877,2019-09-06,Pallekele International Cricket Stadium,Sri Lanka,New Zealand,Sri Lanka,126,No,Yes
747,1193494,2019-11-14,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,West Indies,Afghanistan,West Indies,165,No,Yes
748,1193495,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Afghanistan,West Indies,Afghanistan,148,No,Yes
749,1193496,2019-11-17,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Afghanistan,West Indies,Afghanistan,157,No,Yes
750,1197140,2019-09-13,Shere Bangla National Stadium,Zimbabwe,Bangladesh,Bangladesh,145,Yes,No
751,1197141,2019-09-14,Shere Bangla National Stadium,Afghanistan,Zimbabwe,Afghanistan,198,No,Yes
752,1197142,2019-09-15,Shere Bangla National Stadium,Afghanistan,Bangladesh,Afghanistan,165,No,Yes
753,1197143,2019-09-18,Zahur Ahmed Chowdhury Stadium,Bangladesh,Zimbabwe,Bangladesh,176,No,Yes
754,1197144,2019-09-20,Zahur Ahmed Chowdhury Stadium,Afghanistan,Zimbabwe,Zimbabwe,156,Yes,No
755,1197145,2019-09-21,Zahur Ahmed Chowdhury Stadium,Afghanistan,Bangladesh,Bangladesh,139,Yes,No
756,1197396,2019-08-18,White Hill Field,Bermuda,United States of America,Bermuda,142,No,Yes
757,1197397,2019-08-18,White Hill Field,Canada,Cayman Islands,Canada,197,No,Yes
758,1197399,2019-08-19,National Stadium,Cayman Islands,United States of America,United States of America,51,Yes,No
759,1197400,2019-08-21,White Hill Field,Cayman Islands,Bermuda,Bermuda,117,Yes,No
760,1197401,2019-08-21,White Hill Field,United States of America,Canada,Canada,145,Yes,No
761,1197402,2019-08-22,White Hill Field,Cayman Islands,Canada,Canada,92,Yes,No
762,1197404,2019-08-24,White Hill Field,Cayman Islands,United States of America,United States of America,67,Yes,No
763,1197406,2019-08-25,White Hill Field,Canada,United States of America,Canada,174,No,Yes
764,1197407,2019-08-25,White Hill Field,Cayman Islands,Bermuda,Bermuda,115,Yes,No
765,1197507,2019-08-19,United Cricket Club Ground,Namibia,Botswana,Namibia,194,No,Yes
766,1197508,2019-08-20,United Cricket Club Ground,Namibia,Botswana,Namibia,241,No,Yes
767,1197509,2019-08-22,United Cricket Club Ground,Namibia,Botswana,Namibia,175,No,Yes
768,1197510,2019-08-23,United Cricket Club Ground,Botswana,Namibia,Namibia,86,Yes,No
769,1197521,2019-10-05,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,Ireland,Ireland,168,Yes,No
770,1197522,2019-10-06,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Ireland,Oman,174,No,Yes
771,1197523,2019-10-06,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Hong Kong,Nepal,Nepal,126,Yes,No
772,1197524,2019-10-07,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,Nepal,Nepal,134,Yes,No
773,1197525,2019-10-07,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Hong Kong,Ireland,209,No,Yes
774,1197526,2019-10-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Ireland,Nepal,Ireland,146,No,Yes
775,1197527,2019-10-09,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,Oman,Oman,95,Yes,No
776,1197528,2019-10-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Netherlands,Hong Kong,Netherlands,186,No,Yes
777,1197529,2019-10-10,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman,Oman,65,Yes,No
778,1198235,2020-09-04,The Rose Bowl,England,Australia,England,163,No,Yes
779,1198236,2020-09-06,The Rose Bowl,Australia,England,England,158,Yes,No
780,1198237,2020-09-08,The Rose Bowl,England,Australia,Australia,146,Yes,No
781,1198245,2020-08-30,Old Trafford,Pakistan,England,England,196,Yes,No
782,1198246,2020-09-01,Old Trafford,Pakistan,England,Pakistan,191,No,Yes
783,1198489,2019-10-05,Gaddafi Stadium,Sri Lanka,Pakistan,Sri Lanka,166,No,Yes
784,1198490,2019-10-07,Gaddafi Stadium,Sri Lanka,Pakistan,Sri Lanka,183,No,Yes
785,1198491,2019-10-09,Gaddafi Stadium,Sri Lanka,Pakistan,Sri Lanka,148,No,Yes
786,1199499,2019-10-18,ICC Academy,Singapore,Scotland,Singapore,169,No,Yes
787,1199500,2019-10-18,Sheikh Zayed Stadium,Hong Kong,Ireland,Ireland,154,Yes,No
788,1199501,2019-10-18,ICC Academy,Netherlands,Kenya,Netherlands,167,No,Yes
789,1199502,2019-10-18,Sheikh Zayed Stadium,United Arab Emirates,Oman,Oman,109,Yes,No
790,1199503,2019-10-19,ICC Academy,Bermuda,Papua New Guinea,Papua New Guinea,90,Yes,No
791,1199504,2019-10-19,Sheikh Zayed Stadium,Jersey,Nigeria,Jersey,185,No,Yes
792,1199505,2019-10-19,ICC Academy,Netherlands,Namibia,Netherlands,141,No,Yes
793,1199506,2019-10-19,ICC Academy Ground No 2,Scotland,Kenya,Scotland,171,No,Yes
794,1199507,2019-10-19,Sheikh Zayed Stadium,Ireland,United Arab Emirates,United Arab Emirates,126,Yes,No
795,1199508,2019-10-20,ICC Academy Ground No 2,Papua New Guinea,Namibia,Papua New Guinea,198,No,Yes
796,1199509,2019-10-20,Tolerance Oval,Canada,Jersey,Canada,177,No,Yes
797,1199510,2019-10-20,ICC Academy Ground No 2,Bermuda,Singapore,Singapore,150,Yes,No
798,1199511,2019-10-20,Sheikh Zayed Stadium,Hong Kong,Oman,Oman,103,Yes,No
799,1199512,2019-10-21,ICC Academy,Scotland,Papua New Guinea,Scotland,147,No,Yes
800,1199513,2019-10-21,Sheikh Zayed Stadium,Hong Kong,United Arab Emirates,United Arab Emirates,117,Yes,No
801,1199514,2019-10-21,Tolerance Oval,Ireland,Oman,Ireland,184,No,Yes
802,1199515,2019-10-21,ICC Academy,Kenya,Bermuda,Kenya,139,No,Yes
803,1199516,2019-10-21,Sheikh Zayed Stadium,Canada,Nigeria,Canada,160,No,Yes
804,1199517,2019-10-22,ICC Academy,Namibia,Scotland,Namibia,160,No,Yes
805,1199518,2019-10-22,ICC Academy,Singapore,Netherlands,Netherlands,102,Yes,No
806,1199519,2019-10-22,Tolerance Oval,Jersey,United Arab Emirates,Jersey,148,No,Yes
807,1199520,2019-10-23,ICC Academy Ground No 2,Bermuda,Namibia,Namibia,107,Yes,No
808,1199521,2019-10-23,Tolerance Oval,Nigeria,Oman,Oman,72,Yes,No
809,1199522,2019-10-23,ICC Academy Ground No 2,Singapore,Kenya,Kenya,158,Yes,No
810,1199523,2019-10-23,Sheikh Zayed Stadium,Canada,Ireland,Canada,157,No,Yes
811,1199524,2019-10-23,Sheikh Zayed Stadium,Hong Kong,Jersey,Hong Kong,145,No,Yes
812,1199525,2019-10-24,ICC Academy,Netherlands,Papua New Guinea,Papua New Guinea,127,Yes,No
813,1199526,2019-10-24,Tolerance Oval,Nigeria,United Arab Emirates,United Arab Emirates,112,Yes,No
814,1199527,2019-10-24,Tolerance Oval,Hong Kong,Canada,Hong Kong,151,No,Yes
815,1199528,2019-10-24,Dubai International Cricket Stadium,Scotland,Bermuda,Scotland,205,No,Yes
816,1199529,2019-10-25,Dubai International Cricket Stadium,Papua New Guinea,Singapore,Papua New Guinea,181,No,Yes
817,1199530,2019-10-25,Tolerance Oval,Jersey,Ireland,Ireland,106,Yes,No
818,1199531,2019-10-25,Dubai International Cricket Stadium,Namibia,Kenya,Namibia,182,No,Yes
819,1199532,2019-10-25,Sheikh Zayed Stadium,Canada,Oman,Oman,145,Yes,No
820,1199533,2019-10-26,Sheikh Zayed Stadium,Nigeria,Ireland,Ireland,67,Yes,No
821,1199534,2019-10-26,Dubai International Cricket Stadium,Netherlands,Bermuda,Netherlands,207,No,Yes
822,1199535,2019-10-26,Dubai International Cricket Stadium,Namibia,Singapore,Namibia,192,No,Yes
823,1199536,2019-10-27,Dubai International Cricket Stadium,Papua New Guinea,Kenya,Papua New Guinea,119,No,Yes
824,1199537,2019-10-27,Tolerance Oval,Nigeria,Hong Kong,Hong Kong,82,Yes,No
825,1199538,2019-10-27,Sheikh Zayed Stadium,Jersey,Oman,Jersey,142,No,Yes
826,1199539,2019-10-27,Dubai International Cricket Stadium,Scotland,Netherlands,Netherlands,131,Yes,No
827,1199540,2019-10-27,Sheikh Zayed Stadium,United Arab Emirates,Canada,United Arab Emirates,155,No,Yes
828,1199541,2019-10-29,Dubai International Cricket Stadium,United Arab Emirates,Netherlands,Netherlands,81,Yes,No
829,1199542,2019-10-29,Dubai International Cricket Stadium,Namibia,Oman,Namibia,162,No,Yes
830,1199543,2019-10-30,Dubai International Cricket Stadium,Scotland,United Arab Emirates,Scotland,199,No,Yes
831,1199544,2019-10-30,Dubai International Cricket Stadium,Oman,Hong Kong,Oman,135,No,Yes
832,1199545,2019-10-31,ICC Academy,Oman,Scotland,Scotland,168,Yes,No
833,1199546,2019-11-01,Dubai International Cricket Stadium,Netherlands,Ireland,Netherlands,159,No,Yes
834,1199547,2019-11-01,Dubai International Cricket Stadium,Papua New Guinea,Namibia,Papua New Guinea,131,No,Yes
835,1199548,2019-11-02,Dubai International Cricket Stadium,Ireland,Namibia,Ireland,136,No,Yes
836,1199549,2019-11-02,Dubai International Cricket Stadium,Papua New Guinea,Netherlands,Netherlands,129,Yes,No
837,1200425,2019-09-16,The Village,Scotland,Netherlands,Scotland,253,No,Yes
838,1200426,2019-09-17,The Village,Scotland,Ireland,Ireland,194,Yes,No
839,1200427,2019-09-18,The Village,Ireland,Netherlands,Netherlands,182,Yes,No
840,1200428,2019-09-19,The Village,Netherlands,Scotland,Scotland,124,Yes,No
841,1201668,2019-10-25,La Manga Club Bottom Ground,Portugal,Spain,Spain,88,Yes,No
842,1201669,2019-10-26,La Manga Club Bottom Ground,Gibraltar,Portugal,Portugal,114,Yes,No
843,1201670,2019-10-26,La Manga Club Bottom Ground,Gibraltar,Spain,Spain,99,Yes,No
844,1201671,2019-10-26,La Manga Club Bottom Ground,Spain,Portugal,Spain,144,No,Yes
845,1201673,2019-10-27,La Manga Club Bottom Ground,Gibraltar,Spain,Spain,96,Yes,No
846,1201680,2019-09-27,Indian Association Ground,Nepal,Zimbabwe,Zimbabwe,133,Yes,No
847,1201681,2019-09-28,Indian Association Ground,Singapore,Nepal,Nepal,152,Yes,No
848,1201682,2019-09-29,Indian Association Ground,Singapore,Zimbabwe,Singapore,182,No,Yes
849,1201683,2019-10-01,Indian Association Ground,Zimbabwe,Nepal,Zimbabwe,161,No,Yes
850,1201685,2019-10-03,Indian Association Ground,Singapore,Zimbabwe,Zimbabwe,168,Yes,No
851,1202007,2019-09-29,Kinrara Academy Oval,Vanuatu,Malaysia,Vanuatu,152,No,Yes
852,1202008,2019-10-01,Kinrara Academy Oval,Vanuatu,Malaysia,Vanuatu,189,No,Yes
853,1202009,2019-10-02,Kinrara Academy Oval,Malaysia,Vanuatu,Malaysia,135,No,Yes
854,1202010,2019-10-03,Kinrara Academy Oval,Malaysia,Vanuatu,Vanuatu,145,Yes,No
855,1202011,2019-10-04,Kinrara Academy Oval,Malaysia,Vanuatu,Malaysia,207,No,Yes
856,1202243,2020-01-07,Holkar Cricket Stadium,Sri Lanka,India,India,143,Yes,No
857,1202244,2020-01-10,Maharashtra Cricket Association Stadium,India,Sri Lanka,India,202,No,Yes
858,1203676,2020-01-15,National Cricket Stadium,Ireland,West Indies,Ireland,209,No,Yes
859,1203678,2020-01-19,Warner Park,Ireland,West Indies,West Indies,139,Yes,No
860,1207081,2020-03-08,Desert Springs Cricket Ground,Germany,Spain,Spain,140,Yes,No
861,1207082,2020-03-08,Desert Springs Cricket Ground,Germany,Spain,Germany,181,No,Yes
862,1208606,2019-12-05,Tribhuvan University International Cricket Ground,Nepal,Bhutan,Nepal,237,No,Yes
863,1208609,2019-12-06,Tribhuvan University International Cricket Ground,Nepal,Maldives,Nepal,164,No,Yes
864,1208612,2019-12-07,Tribhuvan University International Cricket Ground,Bhutan,Maldives,Maldives,118,Yes,No
865,1208613,2019-12-09,Tribhuvan University International Cricket Ground,Maldives,Nepal,Nepal,95,Yes,No
866,1213058,2020-01-24,Gaddafi Stadium,Bangladesh,Pakistan,Pakistan,142,Yes,No
867,1213059,2020-01-25,Gaddafi Stadium,Bangladesh,Pakistan,Pakistan,137,Yes,No
868,1213874,2020-03-04,Pallekele International Cricket Stadium,West Indies,Sri Lanka,West Indies,197,No,Yes
